"ID","SITE_ID","latitude","longitude","StartYr","EndYr","speciesCategory","species","Status","LEASE_TYPE","equipment","Source_of_Stock","BATHY","X010029_20130824","X010029_20140115","X010029_20140304","X010029_20140507","X010029_20140608","X010029_20140827","X010029_20140912","X010029_20140928","X010029_20141030","X010029_20150307","X010029_20150713","X010029_20150729","X010029_20150814","X010029_20150915","X010029_20151220","X011029_20160823","X011030_20130714","X011030_20130730","X011030_20130815","X011030_20131002","X011030_20131018","X011030_20140327","X011030_20140412","X011030_20140530","X011030_20140919","X011030_20150415","X011030_20150906","X011030_20151008","X011030_20151109","X011030_20151125","X011030_20160128","X011030_20160417","X011030_20160620","X011030_20160706","X011030_20160722","X011030_20160823"
489,"MCUT116",43.75186,-70.13938,2016,2017,"ShellFish","Soft-shelled Clam (Mya arenaria)","T","L","Soft mesh bag inside overwintering cage","Downeast Institute, PO Box 83, Beals, Maine 04611 (207) 497-5769",-0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,"MELA317",43.96969,-69.56633,2017,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","no gear (bottom culture only)","Muscongus Bay Aquaculture Inc, Seal Ledge Bremen, ME 04551 (207-529-4100)",-3.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,"MFOR115",44.42059,-68.4881,2015,2016,"SeaVeg","Sugar Kelp (Laminaria saccharina)","T","L","Marine algae gear (submerged longlines) and moorings.","Center for Cooperative Aquaculture Research",-11.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,22.4,18.65,21.2,18.35,7.26,19.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,"MORS114",43.87081,-69.8985,2014,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","Floating trays and overwintering cages.","Mark Green/Wild,Muscongus Bay Aquaculture",-0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27,15.2,13.76,15.64,13.84,23.54,14.57,10.61,4.55,0.45,7.7,NA,NA,22.29,21.3
493,"MORS216",43.87082,-69.8985,2016,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);European Oyster (Ostrea edulis);Sea Scallop (Placopecten magellanicus)","T","L","Shellfish tray racks and over wintering cages; soft bags, semi rivgid bags, and/or floating trays","Mark Green/Wild,Muscongus Bay Aquaculture,Mook Sea Farms,Wild,Downeast Institute",-0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,7.7,NA,NA,22.29,21.3
494,"MSTE116",44.01455,-69.5485,2016,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","shellfish tray racks and over wintering cages","Muscongus Bay Aquaculture,Mook Sea Farms",-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,9.16,NA,NA,23.83,23.61
495,"MSTE216",44.0144,-69.5479,2016,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","shellfish tray racks and over wintering cages","Muscongus Bay Aquaculture,Mook Sea Farms",-1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,8.63,NA,NA,23.25,22.95
496,"MSTE316",44.0139,-69.5486,2016,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","shellfish tray racks and over wintering cages","Muscongus Bay Aquaculture,Mook Sea Farms",-0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.09,9.02,NA,NA,23.87,24.09
497,"MSTE416",44.01378,-69.5482,2016,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","shellfish tray racks and over wintering cages","Muscongus Bay Aquaculture,Mook Sea Farms",-1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.01,8.77,NA,NA,23.52,23.52
498,"NMAR115",43.83387,-69.8516,2015,2015,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","Shellfish tray racks.","Muscongus Bay Aquaculture,Mook Sea Farms",-0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.13,10.45,3.33,NA,NA,NA,NA,NA,NA
499,"NMAR315",43.87619,-69.891,2015,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","Shellfish tray racks, soft bags, and moorings","Muscongus Bay Aquaculture,Mook Sea Farms",-2.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6,23.73,14.38,10.57,4.68,0.2,7.44,NA,NA,22.47,21.53
500,"NOR207",44.42372,-68.7288,2007,2007,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","Floating trays, overwintering cages, soft bags, tray racks",NA,-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,"PCHE314",43.90581,-69.5483,2014,2014,"ShellFish","Hard Clam/Quahog (Mercenaria mercenaria)","T","L","Tray racks/cages and marine algae gear.","Mook Sea Farms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22,16.13,13.58,14.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,"PCHE414",43.9058,-69.5482,2014,2014,"ShellFish","Hard Clam/Quahog (Mercenaria mercenaria)","T","L","Tray racks/cages and marine algae gear.","Mook Sea Farms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22,16.13,13.58,14.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,"PEA414",44.39867,-68.7014,2014,2016,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","Tray racks and soft bags","Wild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,"PEA514",44.39835,-68.7012,2014,2016,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","Tray racks, soft bags, and moorings.","Wild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,"PEA614",44.3984,-68.7012,2014,2016,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","Tray racks and soft bags","Wild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506,"PEA714",44.39857,-68.7013,2014,2016,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","Tray racks and soft bags","Wild",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
507,"PER107",43.77164,-70.184,2007,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","Tray racks (4)","Muscongus Bay Aquaculture",-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.4,23.9,20.87,17.62,15.68,0.78,12.3,13.61,16.26,12.25,23.85,14.68,10.44,4.53,0.31,NA,NA,20.59,23.01,21.03
508,"PER412",43.56036,-70.2198,2012,2012,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","Stacked aqua trays and/or cages of oyster bags on bottom","Wild",-2.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
509,"PER617",43.5422222,-70.25305556,2017,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","T","L","lantern nets and/or pearl nets and scallop ear hangers","American/eastern oyster (C.virginica):from LPAs PER2, PER5, and/or lease SCAR-ERR and sea scallop (P. magellanicus): wild (special license 2016-28-00)",-17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,"PERR109",43.9375,-69.6528,2009,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis);Soft-shelled Clam (Mya arenaria)","T","L","Tray racks, Vexar bags, floating trays, overwintering racks (Oystergro system, up to 21 units)","Muscongus Bay Aquaculture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511,"PGRA114",43.86463,-69.9028,2014,2015,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","Soft Bags","Wild",-0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,13.2,13.96,15.45,13.62,23.36,14.4,10.56,4.87,NA,NA,NA,NA,NA,NA
512,"PGRA214",43.86463,-69.9031,2014,2015,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","Soft Bags","Wild",-0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,13.2,13.96,15.45,13.62,23.36,14.4,10.56,4.87,NA,NA,NA,NA,NA,NA
513,"PGRA314",43.86463,-69.9033,2014,2015,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","Soft Bags","Wild",-0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,14.22,14.21,15.44,14.45,24.1,14.48,10.62,4.65,NA,NA,NA,NA,NA,NA
514,"PGRA416",43.85261,-69.8837,2016,2016,"ShellFish","Blue Mussels (Mytilus edulis)","T","L","shellfish rafts, associated predator nets and spat collectors",NA,-4.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53,7.08,NA,17.45,21.38,20.54
515,"PHOR211",43.81932,-70.1072,2011,2016,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","Upweller","Muscongus Bay Aquaculture",-1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA
516,"PRAN216",43.80485,-69.8873,2016,2016,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","shellfish tray racks and over wintering cages; soft bags, semi rigid bags, and/or float trays","Muscongus Bay Aquaculture",-1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA,NA,NA,NA,21.92
517,"PSTO1016",43.73432,-70.1618,2016,2016,"ShellFish","Blue Mussels (Mytilus edulis)","T","L","shellfish spat collectors and long line collectors",NA,-12.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.13,NA,NA,18.81,21.38,19.14
518,"PSTO514",43.84372,-69.8834,2014,2017,"ShellFish","Blue Mussels (Mytilus edulis);European Oyster (Ostrea edulis);Sea Scallop (Placopecten magellanicus)","T","L","Shellfish raft, spat collectors/dropper lines, tray racks, bags and trays, lantern nets","Mook Sea Farms,Wild",-11.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,12.73,12.32,14.97,10.94,21.75,14.15,10.74,6.26,1.86,6.9,NA,16.41,21.15,20.23
519,"PSTO615",43.73771,-70.1693,2015,2015,"ShellFish","Blue Mussels (Mytilus edulis);European Oyster (Ostrea edulis);Sea Scallop (Placopecten magellanicus)","T","L","Shellfish rafts, associated predator nets and spat collectors, tray racks, soft mesh bags and moorings.","Wild",-14.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.19,21.69,14.51,10.99,7.34,NA,NA,NA,NA,NA,NA
520,"PSTO715",43.73701,-70.1696,2015,2015,"ShellFish","Blue Mussels (Mytilus edulis);European Oyster (Ostrea edulis);Sea Scallop (Placopecten magellanicus)","T","L","Shellfish rafts, associated predator nets and spat collectors, tray racks, soft mesh bags and moorings.","Wild",-14.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.29,21.43,14.51,11.05,7.23,NA,NA,NA,NA,NA,NA
521,"PSTO816",43.73322,-70.1627,2016,2016,"ShellFish","Blue Mussels (Mytilus edulis)","T","L","shellfish spat collectors and long line collectors",NA,-11.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35,NA,NA,18.67,21.46,19.22
522,"PSTO916",43.73375,-70.1624,2016,2016,"ShellFish","Blue Mussels (Mytilus edulis)","T","L","shellfish spat collectors and long line collectors",NA,-11.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.26,NA,NA,18.78,21.48,19.21
523,"RBRE115",44.28139,-68.7256,2015,2015,"ShellFish","Sea Scallop (Placopecten magellanicus)","T","L","Scallop spat collector bags, shellfish tray racks, and moorings","Wild",-12.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"RBRE217",44.141273,-68.707114,2017,2017,"ShellFish","Sea Scallop (Placopecten magellanicus)","T","L","lantern nets and/or pearl nets, scallop spat collector bags, scallop ear hangers","Sea scallop (P. magellanicus): Robert Brewer: 207-367-5100 Special License: 2016-72-00",-23.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
525,"RBRE317",44.14136,-68.706606,2017,2017,"ShellFish","Sea Scallop (Placopecten magellanicus)","T","L","lantern nets and/or pearl nets, scallop spat collector bags, scallop ear hangers","Sea scallop (P. magellanicus): Robert Brewer: 207-367-5100 Special License: 2016-72-00",-21.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,"RBRE417",44.142354,-68.706859,2017,2017,"ShellFish","Sea Scallop (Placopecten magellanicus)","T","L","lantern nets and/or pearl nets, scallop spat collector bags, scallop ear hangers","Sea scallop (P. magellanicus): Robert Brewer: 207-367-5100 Special License: 2016-72-00",-21.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
527,"RBRE517",44.142216,-68.707438,2017,2017,"ShellFish","Sea Scallop (Placopecten magellanicus)","T","L","lantern nets and/or pearl nets, scallop spat collector bags, scallop ear hangers","Sea scallop (P. magellanicus): Robert Brewer: 207-367-5100 Special License: 2016-72-00",-23.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
528,"ROGE115",43.79481,-69.953,2015,2016,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","Shellfish tray racks, soft bags, and moorings","Muscongus Bay Aquaculture",-3.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.87,22.19,14.21,10.57,4.88,0.83,6.65,NA,16.37,22.05,20.97
529,"ROGE215",43.79495,-69.953,2015,2016,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","Shellfish tray racks, soft bags, and moorings","Muscongus Bay Aquaculture",-3.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.87,22.19,14.21,10.57,4.88,0.83,6.65,NA,16.37,22.05,20.97
530,"ROGE315",43.79522,-69.9529,2015,2016,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","Shellfish tray racks, soft bags, and moorings","Muscongus Bay Aquaculture",-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.49,22.13,14.3,10.63,5.18,0.92,6.59,NA,16.15,21.81,20.92
531,"ROGE415",43.79556,-69.9529,2015,2016,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","Shellfish tray racks, soft bags, and moorings","Muscongus Bay Aquaculture",-2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.19,22.06,14.42,10.72,5.7,1.04,6.53,NA,15.78,21.42,20.92
532,"RPEA117",43.817893,-69.745969,2017,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","shellfish tray racks and overwintering cages, soft bags, semi rigid bags, and/or floating trays","Mook Sea Farm (207) 563-1456",-0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
533,"RPEA217",43.817881,-69.746234,2017,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","shellfish tray racks and overwintering cages, soft bags, semi rigid bags, and/or floating trays","Mook Sea Farm (207) 563-1456",-0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,"RSMI116",44.44872,-68.3459,2016,2017,"ShellFish","Blue Mussels (Mytilus edulis)","T","L","collecting mussel seed on ropes","Wild",-1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535,"RSMI216",44.449,-68.3459,2016,2017,"ShellFish","Blue Mussels (Mytilus edulis)","T","L","collecting mussel seed on ropes","Wild",-1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536,"SIM104",44.03292,-69.5339,2004,2015,"ShellFish","American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","T","L","Upwellers (2)","Wild",-1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
537,"SIM204",44.03271,-69.534,2004,2015,"ShellFish","American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria)","T","L","Upwellers (2)","Wild",-1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.03,20.61,NA,NA,17.92,NA,NA,NA,2.98,NA,NA,NA,NA,NA,NA
538,"SLEA112",44.38572,-68.6771,2012,2012,"ShellFish","American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria);Sea Scallop (Placopecten magellanicus);Soft-shelled Clam (Mya arenaria)","T","L","Shellfish bags and trays","Muscongus Bay Aquaculture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
539,"SLEA212",44.3895,-68.6836,2012,2012,"ShellFish","American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria);Sea Scallop (Placopecten magellanicus);Soft-shelled Clam (Mya arenaria)","T","L","Shellfish bags, cages, and trays","Muscongus Bay Aquaculture",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
540,"SLEA312",44.39073,-68.6844,2012,2012,"ShellFish","American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria);Sea Scallop (Placopecten magellanicus);Soft-shelled Clam (Mya arenaria)","T","L","Shellfish bags, cages, and trays","Muscongus Bay Aquaculture,Downeast Institute",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
541,"SLEA412",44.38693,-68.6786,2012,2012,"ShellFish","American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria);Sea Scallop (Placopecten magellanicus);Soft-shelled Clam (Mya arenaria)","T","L","Shellfish bags, cages, and trays","Muscongus Bay Aquaculture,Downeast Institute",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
542,"STEV108",43.78512,-70.1089,2008,2015,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","ADPI bags","Muscongus Bay Aquaculture,Downeast Institute",-0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.44,24.61,18.39,16.88,14.52,0.83,11.89,12.98,15.38,9.23,22.5,14.17,10.62,6.17,NA,NA,NA,NA,NA,NA
543,"STEV208",43.78512,-70.1093,2008,2015,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","ADPI bags","Muscongus Bay Aquaculture,Downeast Institute",-0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.38,24.41,18.33,16.81,14.51,0.84,11.85,12.95,15.41,9.17,22.37,14.2,10.66,6.2,NA,NA,NA,NA,NA,NA
544,"STEV308",43.79422,-70.1404,2008,2015,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","ADPI bags","Muscongus Bay Aquaculture",-1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.96,NA,22.09,17.56,14.9,0.55,11.35,14.11,15.92,10.97,23.9,14.43,9.33,2.89,NA,NA,NA,NA,NA,NA
545,"STEV409",44.02598,-69.6144,2009,2015,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","ADPI bags and soft bags (85)","Muscongus Bay Aquaculture",-0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.32,27.52,21.45,19.1,14.57,0.1,16.54,15.9,14.37,18.01,25.16,14.39,10.64,2.3,NA,NA,NA,NA,NA,NA
546,"STOL114",43.8321,-69.7362,2014,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","Shellfish Bags","Muscongus Bay Aquaculture",-0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,12.72,13.49,13.68,13.14,22.53,13.82,10.52,3.98,2.52,7.85,17.21,19.56,21.06,20.69
547,"STOL216",43.83173,-69.737,2016,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","Shellfish tray racks and overwintering cages; Softbags,semi rigid bags,and/or floating trays","Muscongus Bay Aquaculture",-1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.01,7.56,16.72,18.62,20.53,19.57
548,"SWEN114",44.02576,-69.5411,2014,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","Soft Mesh Bags","Muscongus Bay Aquaculture",-0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.53,NA,NA,NA,NA,NA,0.43,13.81,15.57,16.96,12.71,24.41,15.36,10.1,2.44,0.03,9.1,19.28,NA,23.65,23.5
549,"SWEN214",44.02577,-69.5411,2014,2017,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","Soft Mesh Bags","Muscongus Bay Aquaculture",-0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.53,NA,NA,NA,NA,NA,0.43,13.81,15.57,16.96,12.71,24.41,15.36,10.1,2.44,0.03,9.1,19.28,NA,23.65,23.5
550,"SYEN115",43.8575,-69.6639,2015,2015,"ShellFish","American/Eastern Oyster (Crassostrea virginica)","T","L","Shellfish Tray Racks, Soft Mesh Bags, and Moorings","Muscongus Bay Aquaculture",-2.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.58,3.93,NA,NA,NA,NA,NA,NA
