"ID","SITE_ID","latitude","longitude","StartYr","EndYr","Month","species","speciesCategory","equipment","SST","SST_StdDev","BATHY"
1280,"STOL114",43.8321,-69.7362,2014,2017,"Jul","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish Bags",20.31,1.06,-0.77
1281,"STOL114",43.8321,-69.7362,2014,2017,"Jun","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish Bags",17.21,NA,-0.77
1282,"STOL114",43.8321,-69.7362,2014,2017,"Mar","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish Bags",0.11,NA,-0.77
1283,"STOL114",43.8321,-69.7362,2014,2017,"May","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish Bags",13.49,NA,-0.77
1284,"STOL114",43.8321,-69.7362,2014,2017,"Nov","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish Bags",7.25,4.62,-0.77
1285,"STOL114",43.8321,-69.7362,2014,2017,"Oct","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish Bags",13.82,NA,-0.77
1286,"STOL114",43.8321,-69.7362,2014,2017,"Sep","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish Bags",18.11,6.26,-0.77
1287,"STOL216",43.83173,-69.737,2016,2017,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks and overwintering cages; Softbags,semi rigid bags,and/or floating trays",7.56,NA,-1.15
1288,"STOL216",43.83173,-69.737,2016,2017,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks and overwintering cages; Softbags,semi rigid bags,and/or floating trays",19.57,NA,-1.15
1289,"STOL216",43.83173,-69.737,2016,2017,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks and overwintering cages; Softbags,semi rigid bags,and/or floating trays",3.01,NA,-1.15
1290,"STOL216",43.83173,-69.737,2016,2017,"Jul","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks and overwintering cages; Softbags,semi rigid bags,and/or floating trays",19.58,1.35,-1.15
1291,"STOL216",43.83173,-69.737,2016,2017,"Jun","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish tray racks and overwintering cages; Softbags,semi rigid bags,and/or floating trays",16.72,NA,-1.15
1292,"SWEN114",44.02576,-69.5411,2014,2017,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft Mesh Bags",11.87,2.46,-0.33
1293,"SWEN114",44.02576,-69.5411,2014,2017,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft Mesh Bags",24.02,0.73,-0.33
1294,"SWEN114",44.02576,-69.5411,2014,2017,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft Mesh Bags",0.03,NA,-0.33
1295,"SWEN114",44.02576,-69.5411,2014,2017,"Jul","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft Mesh Bags",23.65,NA,-0.33
1296,"SWEN114",44.02576,-69.5411,2014,2017,"Jun","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft Mesh Bags",19.28,NA,-0.33
1297,"SWEN114",44.02576,-69.5411,2014,2017,"Mar","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft Mesh Bags",0.43,NA,-0.33
1298,"SWEN114",44.02576,-69.5411,2014,2017,"May","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft Mesh Bags",15.57,NA,-0.33
1299,"SWEN114",44.02576,-69.5411,2014,2017,"Nov","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft Mesh Bags",6.27,5.42,-0.33
1300,"SWEN114",44.02576,-69.5411,2014,2017,"Oct","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft Mesh Bags",15.36,NA,-0.33
1301,"SWEN114",44.02576,-69.5411,2014,2017,"Sep","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft Mesh Bags",20.69,5.27,-0.33
1302,"SWEN214",44.02577,-69.5411,2014,2017,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft Mesh Bags",11.87,2.46,-0.33
1303,"SWEN214",44.02577,-69.5411,2014,2017,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft Mesh Bags",24.02,0.73,-0.33
1304,"SWEN214",44.02577,-69.5411,2014,2017,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft Mesh Bags",0.03,NA,-0.33
1305,"SWEN214",44.02577,-69.5411,2014,2017,"Jul","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft Mesh Bags",23.65,NA,-0.33
1306,"SWEN214",44.02577,-69.5411,2014,2017,"Jun","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft Mesh Bags",19.28,NA,-0.33
1307,"SWEN214",44.02577,-69.5411,2014,2017,"Mar","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft Mesh Bags",0.43,NA,-0.33
1308,"SWEN214",44.02577,-69.5411,2014,2017,"May","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft Mesh Bags",15.57,NA,-0.33
1309,"SWEN214",44.02577,-69.5411,2014,2017,"Nov","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft Mesh Bags",6.27,5.42,-0.33
1310,"SWEN214",44.02577,-69.5411,2014,2017,"Oct","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft Mesh Bags",15.36,NA,-0.33
1311,"SWEN214",44.02577,-69.5411,2014,2017,"Sep","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Soft Mesh Bags",20.69,5.27,-0.33
1312,"SYEN115",43.8575,-69.6639,2015,2015,"Nov","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Shellfish Tray Racks, Soft Mesh Bags, and Moorings",7.25,4.7,-2.06
1313,"TATH214",44.35695,-68.3074,2014,2014,"Jan","Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish","Upweller",2.88,NA,-5.67
1314,"TATH214",44.35695,-68.3074,2014,2014,"Oct","Hard Clam/Quahog (Mercenaria mercenaria)","ShellFish","Upweller",12,NA,-5.67
1315,"THAR114",43.4731,-70.3653,2014,2016,"Apr","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear",8.89,1.79,-9.72
1316,"THAR114",43.4731,-70.3653,2014,2016,"Aug","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear",20.44,NA,-9.72
1317,"THAR114",43.4731,-70.3653,2014,2016,"Jan","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear",2.4,NA,-9.72
1318,"THAR114",43.4731,-70.3653,2014,2016,"Jul","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear",19.32,NA,-9.72
1319,"THAR114",43.4731,-70.3653,2014,2016,"Mar","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear",1.9,NA,-9.72
1320,"THAR114",43.4731,-70.3653,2014,2016,"May","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear",11.77,NA,-9.72
1321,"THAR114",43.4731,-70.3653,2014,2016,"Nov","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear",9.56,2.27,-9.72
1322,"THAR114",43.4731,-70.3653,2014,2016,"Oct","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear",14.5,NA,-9.72
1323,"THAR114",43.4731,-70.3653,2014,2016,"Sep","Sugar Kelp (Laminaria saccharina)","SeaVeg","Marine algae gear",17.59,2.78,-9.72
1324,"TJAG116",43.77806,-70.0981,2016,2017,"Apr","Alaria Kelp (Alaria esculenta);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",5.86,NA,-6.18
1325,"TJAG116",43.77806,-70.0981,2016,2017,"Aug","Alaria Kelp (Alaria esculenta);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",19.23,NA,-6.18
1326,"TJAG116",43.77806,-70.0981,2016,2017,"Jan","Alaria Kelp (Alaria esculenta);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",1.66,NA,-6.18
1327,"TJAG116",43.77806,-70.0981,2016,2017,"Jul","Alaria Kelp (Alaria esculenta);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",19.55,2.38,-6.18
1328,"TJAG216",43.77889,-70.0975,2016,2017,"Apr","Alaria Kelp (Alaria esculenta);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",5.92,NA,-6.15
1329,"TJAG216",43.77889,-70.0975,2016,2017,"Aug","Alaria Kelp (Alaria esculenta);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",19.48,NA,-6.15
1330,"TJAG216",43.77889,-70.0975,2016,2017,"Jan","Alaria Kelp (Alaria esculenta);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",1.69,NA,-6.15
1331,"TJAG216",43.77889,-70.0975,2016,2017,"Jul","Alaria Kelp (Alaria esculenta);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",19.78,2.57,-6.15
1332,"TJAG316",43.78083,-70.0944,2016,2017,"Apr","Alaria Kelp (Alaria esculenta);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",6.14,NA,-5.52
1333,"TJAG316",43.78083,-70.0944,2016,2017,"Aug","Alaria Kelp (Alaria esculenta);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",20.03,NA,-5.52
1334,"TJAG316",43.78083,-70.0944,2016,2017,"Jan","Alaria Kelp (Alaria esculenta);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",1.67,NA,-5.52
1335,"TJAG316",43.78083,-70.0944,2016,2017,"Jul","Alaria Kelp (Alaria esculenta);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",20.15,2.53,-5.52
1336,"TJAG416",43.78139,-70.0933,2016,2017,"Apr","Alaria Kelp (Alaria esculenta);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",5.99,NA,-6.42
1337,"TJAG416",43.78139,-70.0933,2016,2017,"Aug","Alaria Kelp (Alaria esculenta);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",19.6,NA,-6.42
1338,"TJAG416",43.78139,-70.0933,2016,2017,"Jan","Alaria Kelp (Alaria esculenta);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",1.45,NA,-6.42
1339,"TJAG416",43.78139,-70.0933,2016,2017,"Jul","Alaria Kelp (Alaria esculenta);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",19.96,2.6,-6.42
1340,"TOLS116",43.70418,-70.2089,2016,2017,"Apr","Alaria Kelp (Alaria esculenta);Dulse (P. palmata);Fucus;Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",5.87,NA,-6.89
1341,"TOLS116",43.70418,-70.2089,2016,2017,"Aug","Alaria Kelp (Alaria esculenta);Dulse (P. palmata);Fucus;Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",18.89,NA,-6.89
1342,"TOLS116",43.70418,-70.2089,2016,2017,"Jan","Alaria Kelp (Alaria esculenta);Dulse (P. palmata);Fucus;Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",2.19,NA,-6.89
1343,"TOLS116",43.70418,-70.2089,2016,2017,"Jul","Alaria Kelp (Alaria esculenta);Dulse (P. palmata);Fucus;Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",19.65,1.8,-6.89
1344,"TOLS216",43.70411667,-70.20751667,2016,2017,"Apr","Alaria Kelp (Alaria esculenta);Dulse (P. palmata);Fucus;Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",5.82,NA,-7.15
1345,"TOLS216",43.70411667,-70.20751667,2016,2017,"Aug","Alaria Kelp (Alaria esculenta);Dulse (P. palmata);Fucus;Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",18.99,NA,-7.15
1346,"TOLS216",43.70411667,-70.20751667,2016,2017,"Jan","Alaria Kelp (Alaria esculenta);Dulse (P. palmata);Fucus;Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",2.19,NA,-7.15
1347,"TOLS216",43.70411667,-70.20751667,2016,2017,"Jul","Alaria Kelp (Alaria esculenta);Dulse (P. palmata);Fucus;Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",19.75,1.85,-7.15
1348,"TOLS316",43.70476667,-70.18945,2016,2017,"Apr","Alaria Kelp (Alaria esculenta);Dulse (P. palmata);Fucus;Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",5.48,NA,-12.24
1349,"TOLS316",43.70476667,-70.18945,2016,2017,"Aug","Alaria Kelp (Alaria esculenta);Dulse (P. palmata);Fucus;Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",19.19,NA,-12.24
1350,"TOLS316",43.70476667,-70.18945,2016,2017,"Jan","Alaria Kelp (Alaria esculenta);Dulse (P. palmata);Fucus;Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",2.9,NA,-12.24
1351,"TOLS316",43.70476667,-70.18945,2016,2017,"Jul","Alaria Kelp (Alaria esculenta);Dulse (P. palmata);Fucus;Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",15.97,NA,-12.24
1352,"TOLS416",43.70468333,-70.18945,2016,2017,"Apr","Alaria Kelp (Alaria esculenta);Dulse (P. palmata);Fucus;Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",5.48,NA,-12.25
1353,"TOLS416",43.70468333,-70.18945,2016,2017,"Aug","Alaria Kelp (Alaria esculenta);Dulse (P. palmata);Fucus;Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",19.19,NA,-12.25
1354,"TOLS416",43.70468333,-70.18945,2016,2017,"Jan","Alaria Kelp (Alaria esculenta);Dulse (P. palmata);Fucus;Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",2.91,NA,-12.25
1355,"TOLS416",43.70468333,-70.18945,2016,2017,"Jul","Alaria Kelp (Alaria esculenta);Dulse (P. palmata);Fucus;Sugar Kelp (Laminaria saccharina)","SeaVeg","marine algae gear",16.11,NA,-12.25
1356,"WHET114",43.71561,-70.1461,2014,2014,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Tray racks and soft mesh bags",12.76,NA,-0.28
1357,"WHET114",43.71561,-70.1461,2014,2014,"Mar","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Tray racks and soft mesh bags",1.42,NA,-0.28
1358,"WHET114",43.71561,-70.1461,2014,2014,"May","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Tray racks and soft mesh bags",13.05,NA,-0.28
1359,"WHET114",43.71561,-70.1461,2014,2014,"Sep","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Tray racks and soft mesh bags",15.34,NA,-0.28
1360,"WHIS112",43.71767,-70.1253,2012,2017,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Oyster cages (6)",16.3,0.38,-0.77
1361,"WHIS112",43.71767,-70.1253,2012,2017,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Oyster cages (6)",1.15,NA,-0.77
1362,"WHIS112",43.71767,-70.1253,2012,2017,"Mar","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Oyster cages (6)",1.12,NA,-0.77
1363,"WHIS112",43.71767,-70.1253,2012,2017,"Nov","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Oyster cages (6)",7.96,3.85,-0.77
1364,"WHIS112",43.71767,-70.1253,2012,2017,"Oct","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Oyster cages (6)",15.99,1.36,-0.77
1365,"WHIS112",43.71767,-70.1253,2012,2017,"Sep","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Oyster cages (6)",19.3,6.59,-0.77
1366,"WHIS213",43.7193,-70.1281,2013,2017,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Oyster cages and bags",12.75,0.63,-1.69
1367,"WHIS213",43.7193,-70.1281,2013,2017,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Oyster cages and bags",20.13,0.42,-1.69
1368,"WHIS213",43.7193,-70.1281,2013,2017,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Oyster cages and bags",2.52,NA,-1.69
1369,"WHIS213",43.7193,-70.1281,2013,2017,"Jul","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Oyster cages and bags",21.96,2.28,-1.69
1370,"WHIS213",43.7193,-70.1281,2013,2017,"Mar","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Oyster cages and bags",1.86,NA,-1.69
1371,"WHIS213",43.7193,-70.1281,2013,2017,"May","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Oyster cages and bags",13.48,NA,-1.69
1372,"WHIS213",43.7193,-70.1281,2013,2017,"Nov","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Oyster cages and bags",9.11,2.88,-1.69
1373,"WHIS213",43.7193,-70.1281,2013,2017,"Oct","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Oyster cages and bags",15.55,1.29,-1.69
1374,"WHIS213",43.7193,-70.1281,2013,2017,"Sep","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Oyster cages and bags",18.64,4.74,-1.69
1375,"WHIS314",43.71762,-70.1251,2014,2016,"Mar","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Tray racks and soft mesh bags",1.1,NA,-0.58
1376,"WHIS314",43.71762,-70.1251,2014,2016,"May","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Tray racks and soft mesh bags",15.72,NA,-0.58
1377,"WHIS314",43.71762,-70.1251,2014,2016,"Nov","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Tray racks and soft mesh bags",7.56,4.3,-0.58
1378,"WHIS314",43.71762,-70.1251,2014,2016,"Oct","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Tray racks and soft mesh bags",15.24,NA,-0.58
1379,"WHIS314",43.71762,-70.1251,2014,2016,"Sep","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Tray racks and soft mesh bags",14.68,NA,-0.58
1380,"WHIS416",43.71918,-70.1288,2016,2017,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages",21.05,NA,-2.45
1381,"WHIS416",43.71918,-70.1288,2016,2017,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages",2.58,NA,-2.45
1382,"WHIS416",43.71918,-70.1288,2016,2017,"Jul","American/Eastern Oyster (Crassostrea virginica)","ShellFish","shellfish tray racks and over wintering cages",19.94,NA,-2.45
1383,"YENT111",43.85713,-69.6642,2011,2017,"Apr","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Floating trays",16.02,0.91,-2.08
1384,"YENT111",43.85713,-69.6642,2011,2017,"Aug","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Floating trays",20.13,NA,-2.08
1385,"YENT111",43.85713,-69.6642,2011,2017,"Jan","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Floating trays",3.12,NA,-2.08
1386,"YENT111",43.85713,-69.6642,2011,2017,"Jul","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Floating trays",24.68,1.97,-2.08
1387,"YENT111",43.85713,-69.6642,2011,2017,"Mar","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Floating trays",1.21,NA,-2.08
1388,"YENT111",43.85713,-69.6642,2011,2017,"May","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Floating trays",12.92,NA,-2.08
1389,"YENT111",43.85713,-69.6642,2011,2017,"Nov","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Floating trays",7.65,3.97,-2.08
1390,"YENT111",43.85713,-69.6642,2011,2017,"Oct","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Floating trays",15.55,1.99,-2.08
1391,"YENT111",43.85713,-69.6642,2011,2017,"Sep","American/Eastern Oyster (Crassostrea virginica)","ShellFish","Floating trays",18.24,6,-2.08
1392,"YENT214",43.86272,-69.672,2014,2017,"Apr","Blue Mussels (Mytilus edulis)","ShellFish","Longlines and dropper lines",7.9,1.11,-4.81
1393,"YENT214",43.86272,-69.672,2014,2017,"Aug","Blue Mussels (Mytilus edulis)","ShellFish","Longlines and dropper lines",17.76,0.01,-4.81
1394,"YENT214",43.86272,-69.672,2014,2017,"Jan","Blue Mussels (Mytilus edulis)","ShellFish","Longlines and dropper lines",4.29,NA,-4.81
1395,"YENT214",43.86272,-69.672,2014,2017,"Jul","Blue Mussels (Mytilus edulis)","ShellFish","Longlines and dropper lines",17.8,2.42,-4.81
1396,"YENT214",43.86272,-69.672,2014,2017,"Mar","Blue Mussels (Mytilus edulis)","ShellFish","Longlines and dropper lines",1.22,NA,-4.81
1397,"YENT214",43.86272,-69.672,2014,2017,"May","Blue Mussels (Mytilus edulis)","ShellFish","Longlines and dropper lines",10.81,NA,-4.81
1398,"YENT214",43.86272,-69.672,2014,2017,"Nov","Blue Mussels (Mytilus edulis)","ShellFish","Longlines and dropper lines",8.41,2.81,-4.81
1399,"YENT214",43.86272,-69.672,2014,2017,"Oct","Blue Mussels (Mytilus edulis)","ShellFish","Longlines and dropper lines",13.43,NA,-4.81
