"SITE_ID","LSAT8_PPPRRR","DATE","SST","latitude","longitude","StartYr","EndYr","species","speciesCategory","BATHY","Datef","Month"
"TOLS116",11030,20160722,20.92,43.70418,-70.2089,2016,2017,"Alaria Kelp (Alaria esculenta);Dulse (P. palmata);Fucus;Sugar Kelp (Laminaria saccharina)","SeaVeg",-6.89,"2016-07-22","Jul"
"TOLS216",11030,20160722,21.06,43.70411667,-70.20751667,2016,2017,"Alaria Kelp (Alaria esculenta);Dulse (P. palmata);Fucus;Sugar Kelp (Laminaria saccharina)","SeaVeg",-7.15,"2016-07-22","Jul"
"YENT214",11030,20160722,19.51,43.86272,-69.672,2014,2017,"Blue Mussels (Mytilus edulis)","ShellFish",-4.81,"2016-07-22","Jul"
"AJAG116",11030,20160722,23.54,43.755,-70.1544,2016,2016,"Alaria Kelp (Alaria esculenta);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg",-4.92,"2016-07-22","Jul"
"AJAG216",11030,20160722,23.71,43.75528,-70.1539,2016,2016,"Alaria Kelp (Alaria esculenta);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg",-4.54,"2016-07-22","Jul"
"AMOE116",11030,20160722,21.44,43.78861,-70.1247,2016,2017,"American/Eastern Oyster (Crassostrea virginica);Green Sea Urchin (S. droebachiensis)","ShellFish, Urchin",-0.26,"2016-07-22","Jul"
"AMOE216",11030,20160722,21.45,43.78833,-70.1247,2016,2017,"American/Eastern Oyster (Crassostrea virginica);Green Sea Urchin (S. droebachiensis)","ShellFish, Urchin",-0.31,"2016-07-22","Jul"
"ATW315",11030,20160722,18.69,43.98153,-69.0756,2015,2017,"American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis);Sea Scallop (Placopecten magellanicus)","ShellFish",-1.58,"2016-07-22","Jul"
"ATW415",11030,20160722,18.25,43.98167,-69.0754,2015,2017,"American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis);Sea Scallop (Placopecten magellanicus)","ShellFish",-2.64,"2016-07-22","Jul"
"BARK115",11030,20160722,24.69,44.04475,-69.5131,2015,2017,"Sugar Kelp (Laminaria saccharina)","SeaVeg",NA,"2016-07-22","Jul"
"BARK215",11030,20160722,20.91,43.92958,-69.5739,2015,2017,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-10.03,"2016-07-22","Jul"
"BARK315",11030,20160722,20.94,43.92964,-69.5739,2015,2017,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-9.78,"2016-07-22","Jul"
"BSEW115",11030,20160722,20.34,43.73019,-69.8683,2015,2016,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-7.49,"2016-07-22","Jul"
"BSEW215",11030,20160722,20.43,43.73134,-69.867,2015,2016,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-11.45,"2016-07-22","Jul"
"BSEW415",11030,20160722,20.71,43.73374,-69.8662,2015,2016,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-4.33,"2016-07-22","Jul"
"BUTT214",11030,20160722,22.34,43.78194,-70.1072,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish",-0.35,"2016-07-22","Jul"
"CHE308",11030,20160722,22.34,43.90978,-69.5337,2008,2016,"American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria);Soft-shelled Clam (Mya arenaria)","ShellFish",-0.12,"2016-07-22","Jul"
"CUND316",11030,20160722,20.31,43.72972,-69.9331,2016,2016,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-14.12,"2016-07-22","Jul"
"LOVE115",11030,20160722,20.18,43.73117,-69.8733,2015,2016,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-8.38,"2016-07-22","Jul"
"LOVE215",11030,20160722,20.22,43.73035,-69.8727,2015,2016,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-7.97,"2016-07-22","Jul"
"LOVE415",11030,20160722,20.33,43.73568,-69.8729,2015,2016,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-14.71,"2016-07-22","Jul"
"LSTO116",11030,20160722,21.39,43.73272,-70.1629,2016,2016,"Blue Mussels (Mytilus edulis)","ShellFish",-11.8,"2016-07-22","Jul"
"MORS114",11030,20160722,22.29,43.87081,-69.8985,2014,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.77,"2016-07-22","Jul"
"MORS216",11030,20160722,22.29,43.87082,-69.8985,2016,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);European Oyster (Ostrea edulis);Sea Scallop (Placopecten magellanicus)","ShellFish",-0.77,"2016-07-22","Jul"
"MSTE116",11030,20160722,23.83,44.01455,-69.5485,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.5,"2016-07-22","Jul"
"MSTE216",11030,20160722,23.25,44.0144,-69.5479,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.49,"2016-07-22","Jul"
"MSTE316",11030,20160722,23.87,44.0139,-69.5486,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.66,"2016-07-22","Jul"
"MSTE416",11030,20160722,23.52,44.01378,-69.5482,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.03,"2016-07-22","Jul"
"NMAR315",11030,20160722,22.47,43.87619,-69.891,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.33,"2016-07-22","Jul"
"PER107",11030,20160722,23.01,43.77164,-70.184,2007,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.2,"2016-07-22","Jul"
"PGRA416",11030,20160722,21.38,43.85261,-69.8837,2016,2016,"Blue Mussels (Mytilus edulis)","ShellFish",-4.91,"2016-07-22","Jul"
"PSTO1016",11030,20160722,21.38,43.73432,-70.1618,2016,2016,"Blue Mussels (Mytilus edulis)","ShellFish",-12.33,"2016-07-22","Jul"
"PSTO514",11030,20160722,21.15,43.84372,-69.8834,2014,2017,"Blue Mussels (Mytilus edulis);European Oyster (Ostrea edulis);Sea Scallop (Placopecten magellanicus)","ShellFish",-11.06,"2016-07-22","Jul"
"PSTO816",11030,20160722,21.46,43.73322,-70.1627,2016,2016,"Blue Mussels (Mytilus edulis)","ShellFish",-11.67,"2016-07-22","Jul"
"PSTO916",11030,20160722,21.48,43.73375,-70.1624,2016,2016,"Blue Mussels (Mytilus edulis)","ShellFish",-11.67,"2016-07-22","Jul"
"ROGE115",11030,20160722,22.05,43.79481,-69.953,2015,2016,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.02,"2016-07-22","Jul"
"ROGE215",11030,20160722,22.05,43.79495,-69.953,2015,2016,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.02,"2016-07-22","Jul"
"ROGE315",11030,20160722,21.81,43.79522,-69.9529,2015,2016,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.6,"2016-07-22","Jul"
"ROGE415",11030,20160722,21.42,43.79556,-69.9529,2015,2016,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.6,"2016-07-22","Jul"
"STOL114",11030,20160722,21.06,43.8321,-69.7362,2014,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.77,"2016-07-22","Jul"
"STOL216",11030,20160722,20.53,43.83173,-69.737,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.15,"2016-07-22","Jul"
"SWEN114",11030,20160722,23.65,44.02576,-69.5411,2014,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.33,"2016-07-22","Jul"
"SWEN214",11030,20160722,23.65,44.02577,-69.5411,2014,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.33,"2016-07-22","Jul"
"TJAG116",11030,20160722,21.23,43.77806,-70.0981,2016,2017,"Alaria Kelp (Alaria esculenta);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg",-6.18,"2016-07-22","Jul"
"TJAG216",11030,20160722,21.6,43.77889,-70.0975,2016,2017,"Alaria Kelp (Alaria esculenta);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg",-6.15,"2016-07-22","Jul"
"TJAG316",11030,20160722,21.94,43.78083,-70.0944,2016,2017,"Alaria Kelp (Alaria esculenta);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg",-5.52,"2016-07-22","Jul"
"TJAG416",11030,20160722,21.8,43.78139,-70.0933,2016,2017,"Alaria Kelp (Alaria esculenta);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg",-6.42,"2016-07-22","Jul"
"AJAG316",11030,20160823,19.33,43.75667,-70.1656,2016,2017,"Alaria Kelp (Alaria esculenta);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg",-6.54,"2016-08-23","Aug"
"AJAG416",11030,20160823,19.31,43.7575,-70.1694,2016,2017,"Alaria Kelp (Alaria esculenta);Horsetail Kelp (Laminaria digitata);Sugar Kelp (Laminaria saccharina)","SeaVeg",-6.67,"2016-08-23","Aug"
"AND04",11030,20160823,23.41,44.02529,-69.5402,2004,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.44,"2016-08-23","Aug"
"ANDR214",11030,20160823,18.18,43.86722,-69.5673,2014,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-6.88,"2016-08-23","Aug"
"ANDR316",11030,20160823,19.22,43.87028,-69.56659,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.17,"2016-08-23","Aug"
"ASTG116",11030,20160823,20.66,43.826276,-70.011469,2016,2017,"Alaria Kelp (Alaria esculenta);American/Eastern Oyster (Crassostrea virginica);Dulse (P. palmata);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg",-4.54,"2016-08-23","Aug"
"BEE108",11030,20160823,20.52,43.74822,-70.0413,2008,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.78,"2016-08-23","Aug"
"BMCK115",11030,20160823,20.39,43.75876,-70.191,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.67,"2016-08-23","Aug"
"BMRC215",11030,20160823,23.94,43.82835,-70.0157,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.54,"2016-08-23","Aug"
"BOL110",11030,20160823,20.3,43.84095,-69.7332,2010,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.37,"2016-08-23","Aug"
"BOL312",11030,20160823,19.76,43.82917,-69.7425,2012,2017,"American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish",-0.59,"2016-08-23","Aug"
"BOL412",11030,20160823,19.92,43.83833,-69.7383,2012,2017,"American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish",-1.08,"2016-08-23","Aug"
"BPAR116",11030,20160823,24.55,44.04694,-69.5173,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.1,"2016-08-23","Aug"
"BPAR216",11030,20160823,24.23,44.04728,-69.5168,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",NA,"2016-08-23","Aug"
"BUTT114",11030,20160823,20.9,43.78056,-70.1106,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish",-1.37,"2016-08-23","Aug"
"BUTT314",11030,20160823,20.53,43.77944,-70.1067,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish",-1.45,"2016-08-23","Aug"
"BUTT414",11030,20160823,20.48,43.7775,-70.1008,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish",-4.83,"2016-08-23","Aug"
"CGRE116",11030,20160823,21.63,43.85263,-70.008,2016,2017,"Bay Scallop (Aequipecten irradians);Blue Mussels (Mytilus edulis);Hard Clam/Quahog (Mercenaria mercenaria);Soft-shelled Clam (Mya arenaria)","ShellFish",-0.37,"2016-08-23","Aug"
"CGRE216",11030,20160823,21.63,43.85266,-70.008,2016,2017,"Bay Scallop (Aequipecten irradians);Blue Mussels (Mytilus edulis);Hard Clam/Quahog (Mercenaria mercenaria);Soft-shelled Clam (Mya arenaria)","ShellFish",-0.37,"2016-08-23","Aug"
"CGRE316",11030,20160823,21.63,43.85269,-70.0079,2016,2017,"Bay Scallop (Aequipecten irradians);Blue Mussels (Mytilus edulis);Hard Clam/Quahog (Mercenaria mercenaria);Soft-shelled Clam (Mya arenaria)","ShellFish",-0.36,"2016-08-23","Aug"
"CNIV116",11030,20160823,20.88,43.83032,-70.02494722,2016,2017,"American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish",-3.37,"2016-08-23","Aug"
"CNIV216",11030,20160823,20.88,43.83039,-70.025025,2016,2017,"American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish",-3.75,"2016-08-23","Aug"
"CNIV316",11030,20160823,20.88,43.83054,-70.02486472,2016,2017,"American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish",-3.53,"2016-08-23","Aug"
"CNIV416",11030,20160823,20.86,43.83061,-70.0249444,2016,2017,"American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish",-3.77,"2016-08-23","Aug"
"DDEV116",11030,20160823,21.56,43.82768,-70.0079,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.91,"2016-08-23","Aug"
"DDEV216",11030,20160823,21.14,43.82777,-70.0079,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.46,"2016-08-23","Aug"
"DDEV316",11030,20160823,20.95,43.83035,-70.003,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.61,"2016-08-23","Aug"
"DDEV416",11030,20160823,20.77,43.83024,-70.0032,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.57,"2016-08-23","Aug"
"DNIV116",11030,20160823,22,43.82693,-70.0254,2016,2017,"American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish",-1.34,"2016-08-23","Aug"
"DNIV216",11030,20160823,20.71,43.827272,-70.026261,2016,2017,"American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish",-2.82,"2016-08-23","Aug"
"DNIV316",11030,20160823,20.71,43.82722,-70.0264,2016,2017,"American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish",-2.95,"2016-08-23","Aug"
"DNIV416",11030,20160823,20.33,43.82734,-70.02651667,2016,2017,"American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis)","ShellFish",-3.38,"2016-08-23","Aug"
"GELA115",11030,20160823,20.72,43.8261,-70.0109,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.08,"2016-08-23","Aug"
"GLAD215",11030,20160823,21.76,43.98527,-69.5579,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.54,"2016-08-23","Aug"
"GLAD315",11030,20160823,21.76,43.98517,-69.5579,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.74,"2016-08-23","Aug"
"GRE105",11030,20160823,19.41,43.73217,-70.1663,2005,2017,"American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish",-6.03,"2016-08-23","Aug"
"GRI107",11030,20160823,21.84,43.98421,-69.5632,2007,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.77,"2016-08-23","Aug"
"GSTE116",11030,20160823,22.44,44.00191,-69.5386,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.93,"2016-08-23","Aug"
"GSTE216",11030,20160823,22.48,44.00137,-69.5387,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.03,"2016-08-23","Aug"
"GSTE316",11030,20160823,22.44,44.00108,-69.5387,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3,"2016-08-23","Aug"
"GSTE416",11030,20160823,22.38,44.0007,-69.5389,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.02,"2016-08-23","Aug"
"HAMI115",11030,20160823,21.72,43.87698,-69.8963,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.68,"2016-08-23","Aug"
"HIG212",11030,20160823,20.52,43.85793,-69.6023,2012,2017,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-3.55,"2016-08-23","Aug"
"HUNT215",11030,20160823,22.61,43.81619,-69.9079,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.18,"2016-08-23","Aug"
"JHER116",11030,20160823,21.91,43.7301,-69.8463,2016,2017,"American/Eastern Oyster (Crassostrea virginica);European Oyster (Ostrea edulis)","ShellFish",-1.06,"2016-08-23","Aug"
"JOHN715",11030,20160823,20.34,43.813,-70.0144,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.77,"2016-08-23","Aug"
"JPOW116",11030,20160823,19.82,43.77065,-69.996,2016,2017,"Hard Clam/Quahog (Mercenaria mercenaria);Soft-shelled Clam (Mya arenaria)","ShellFish",-2.4,"2016-08-23","Aug"
"JPUT216",11030,20160823,19.16,43.717958,-70.12995,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-4.91,"2016-08-23","Aug"
"JSMI116",11030,20160823,17.26,43.83917,-69.6758,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-7.65,"2016-08-23","Aug"
"KRAM113",11030,20160823,21.19,43.86667,-69.8744,2013,2017,"American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg",-2.06,"2016-08-23","Aug"
"KRAM213",11030,20160823,21.48,43.86501,-69.8741,2013,2017,"American/Eastern Oyster (Crassostrea virginica);Hard Clam/Quahog (Mercenaria mercenaria);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg",-1.68,"2016-08-23","Aug"
"LMAR116",11030,20160823,20.52,43.86917,-69.8935,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.01,"2016-08-23","Aug"
"LMAR216",11030,20160823,21.18,43.87266,-69.8924,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.25,"2016-08-23","Aug"
"LMAR316",11030,20160823,21.18,43.87266,-69.8923,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.5,"2016-08-23","Aug"
"LMAR416",11030,20160823,20.49,43.86917,-69.8936,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.87,"2016-08-23","Aug"
"LSMI115",11030,20160823,22.18,43.83138,-69.9297,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.88,"2016-08-23","Aug"
"LSMI316",11030,20160823,22.2,43.8315,-69.9297,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.87,"2016-08-23","Aug"
"LSMI416",11030,20160823,22.11,43.83266,-69.9293,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.28,"2016-08-23","Aug"
"LSMI516",11030,20160823,22.11,43.83265,-69.9292,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.52,"2016-08-23","Aug"
"MDAR116",11030,20160823,19.15,43.731972,-70.156472,2016,2017,"Sea Scallop (Placopecten magellanicus)","ShellFish",-7.52,"2016-08-23","Aug"
"MELA115",11030,20160823,21.23,43.96924,-69.5665,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.13,"2016-08-23","Aug"
"MELA215",11030,20160823,21.2,43.96916,-69.5667,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-2.18,"2016-08-23","Aug"
"MFIS116",11030,20160823,19.9,43.81224,-69.9915,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-6.26,"2016-08-23","Aug"
"MNEW116",11030,20160823,21.28,43.9299,-69.5757,2016,2017,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-3.15,"2016-08-23","Aug"
"MNEW216",11030,20160823,21.41,43.92953,-69.5768,2016,2017,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-4.98,"2016-08-23","Aug"
"MOZE114",11030,20160823,22.5,44.00675,-69.541,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish",-1.66,"2016-08-23","Aug"
"MOZE214",11030,20160823,22.37,44.00817,-69.5421,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish",-0.92,"2016-08-23","Aug"
"MOZE314",11030,20160823,22.39,44.00817,-69.5398,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish",-1.47,"2016-08-23","Aug"
"MOZE414",11030,20160823,22.35,44.00747,-69.541,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus)","ShellFish",-1.18,"2016-08-23","Aug"
"MWIL116",11030,20160823,20.42,43.80189,-69.94885,2016,2017,"Alaria Kelp (Alaria esculenta);American/Eastern Oyster (Crassostrea virginica);Blue Mussels (Mytilus edulis);European Oyster (Ostrea edulis);Hard Clam/Quahog (Mercenaria mercenaria);Sea Scallop (Placopecten magellanicus);Undaria pinnatifida","ShellFish, SeaVeg",-4.8,"2016-08-23","Aug"
"NMAR215",11030,20160823,20.52,43.86916,-69.8933,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.3,"2016-08-23","Aug"
"NMAR415",11030,20160823,21.18,43.87266,-69.8922,2015,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.75,"2016-08-23","Aug"
"NMAR516",11030,20160823,20.52,43.86917,-69.8934,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-3.11,"2016-08-23","Aug"
"PER516",11030,20160823,20.13,43.56036,-70.2198,2016,2017,"American/Eastern Oyster (Crassostrea virginica);Sea Scallop (Placopecten magellanicus)","ShellFish",-2.76,"2016-08-23","Aug"
"PGRA116",11030,20160823,21.41,43.86429,-69.9029,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.82,"2016-08-23","Aug"
"PGRA216",11030,20160823,21.08,43.86443,-69.9026,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-1.05,"2016-08-23","Aug"
"PGRA316",11030,20160823,21.13,43.86459,-69.9023,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.87,"2016-08-23","Aug"
"PIER115",11030,20160823,21.13,43.45556,-70.3414,2015,2017,"Sugar Kelp (Laminaria saccharina)","SeaVeg",-4.44,"2016-08-23","Aug"
"PRAN116",11030,20160823,22.14,43.80527,-69.8886,2016,2017,"American/Eastern Oyster (Crassostrea virginica)","ShellFish",-0.34,"2016-08-23","Aug"
"PSMI114",11030,20160823,21.44,43.98242,-69.5645,2014,2017,"American/Eastern Oyster (Crassostrea virginica);Bay Scallop (Aequipecten irradians);Sea Scallop (Placopecten magellanicus);Sugar Kelp (Laminaria saccharina)","ShellFish, SeaVeg",-3.97,"2016-08-23","Aug"
